user,time,score,content
青州古城,2020/9/10,3.0,"1.带孙同学送姐姐出嫁 第一次来潍坊 查了一下攻略 决定忙里偷闲的去康康
2.我俩坐动车下车以后直接打车去了古城里面住的 选了一家院子很漂亮的民宿 
3.古城里商业化比较严重吧 也算是现在所有景点的一个通病 古城里很生活化 大都是生活在里面的居民 感觉像是古城小区？？？还随便找了家小店吃了点串子 味道还不多
                            
	                            
		                            "
青州古城,2020/9/9,4.0,很长一段，适合散步，小店还可以更精致些
M41****716,2020/9/7,4,白天可以去纪念馆看看，晚上就闭馆了。夜里的古城也很值得一去。小吃街很合胃口。
青州古城,2020/9/6,4.0,青州最有名的是古城，不过现在的古城都是一个样，都是商业街，商业化太严重，不过古城中的几个牌坊还是很大气的。
青州古城,2020/9/3,5.0,"从济南回家的第一件事就是奔向古城。
「老槐树煎包」百年历史的煎包，每次必吃。
「清真隆盛糕点(云门山店)」百年老店，必买桃酥。
街边都是老太太拿着蒲扇坐着唠家常，画面想想就很温馨。
建议走着进来，慢慢走一点一点享受。
说多了也不如来一次，真墙裂推荐。
溜了溜了
                            
	                            
		                            "
青州古城,2020/9/3,3.0,"这是今年第一次来古城，感觉还是有点特色的。唯一要说的就是小吃的铺子又多又乱又杂又不好吃。吃了这一家的烤鸡翅，根本没烤熟。最奇怪是老板一点反应没有。这里虽大多数都是游客，有的甚至一年几年才来一次，但是食品安全还是要引起重视。这条街上，吃喝还是连锁的靠谱一点。最后一张图是古城对面的悠然居，太让人哇塞的感觉，菜品也好吃…古城必打卡之地
                            
	                            
		                            "
青州古城,2020/9/2,3.0,"今天翻相册才想起来写点评，去年入秋快冬天的时候去的，晚上和小乐乐坐火车大概23点多点到的青州，第二天就去了古城
古城里的建筑还是很喜欢的，可能转的不是很全，感觉建筑都是差不多，不过有古色古香的韵味，人流也算可以，里面还有小吃，虽然不是很全，价格也还说的过去，最重要的，有看到一次音乐喷泉表演，下午几点开始的我忘了，喷泉表演很奈斯，水花处还能看到彩虹哈哈
                            
	                            
		                            "
青州古城,2020/9/2,4.0,"与想象中的还是有不小的落差！
没有门票，去的时候是晚上，城墙上的灯光很漂亮。里面有很多商贩，卖着一些特产或者其它小饰品什么的。
里面吃饭的地方不多，有些店铺也关门了，可能是晚上的原因。不知道白天怎么样。
逛逛的话还是可以的……！
                            
	                            
		                            "
青州古城,2020/9/1,5.0,停车方便，里面环境很好，希望大家不要乱扔垃圾
青州古城,2020/9/1,4.0,"虽然就是市区里一条路，但是好极了，最喜欢这种三五步一个牌坊，一段故事，一种见证~很有很有底蕴~我们是晚上去的，虽然和其他古城一样更多的是商店小铺，但逛下来还是很开心~这个小城消费低，很安逸~值得经常来玩
                            
	                            
		                            "
青州古城,2020/9/1,4.0,"青州古城，现在的季节，白天逛还是有点热。
听说前几天晚上有消费年的直播，灯火流彩，
有演出和夜市，可惜没赶上。
古城没有门票，一条主路，石牌坊主要分布在主路上。
两边的商铺众多，比较繁华。小型景点，比如教堂，民俗馆，偶园等，单独收费。
                            
	                            
		                            "
青州古城,2020/9/1,4.0,"从青岛到青州，动车差不多要1小时40分左右，非常方便。第一站肯定是青州古城了，第一道城门:阜财门，是青州古城的主门。古时城楼门洞两侧各有藏兵洞三个，为守城官兵专用。不过原有箭楼和金城已毁，2013年依原貌原址完成修复工程。节假日时有入城仪式将在这里上演。tips :青州的景点都是免费的哦。
                            
	                            
		                            "
青州古城,2020/8/31,5.0,"自驾去的青州，景区人不算很多，景区免费，停车也免费。走在大街上，随处可见石坊，这都是本地历史人物的见证。明清时代，青州出了很多名人，都是大家族，太厉害了，山东确实文化底蕴浓厚。最开心的，还是吃到了网红老槐树煎包，也算不虚此行了。
                            
	                            
		                            "
青州古城,2020/8/31,4.0,"青州古城，开始以为是一个旅游景点，后来来了才知道是一条古街大概三公里左右，整体是古色古香的味道，但店铺什么都有得卖小吃奶茶特产什么都有，据说这里是学生假期节假日必逛之地，我去的时候因为疫情很多店铺没开门，但奶茶店的老板说之前节假日人爆多店里都没地方做。喜欢逛街的可以来看看。ps：里面也有个需要交门票才能进的宅子我们没进去。
                            
	                            
		                            "
M47****799,2020/8/30,5,里面好多好像都是在建，房子特别多全是空的，小姑娘们换个古风衣服去走一走逛一逛也是不错的，希望下次去全部建好，古城里面门口那家卖玩具的东西不贵给女儿买的蝴蝶翅膀10块钱
青州古城,2020/8/30,4.0,"坐标：青州
交通：古城附近交通便利，停车场有好几个，
推荐理由：不出省，就近的古城，青州这个算比较大的，商户也多，划分了好几个区域，周边的景区也有好几个，当地人都很朴实。古镇里还有个教堂，可谓是一道风景线了……
                            
	                            
		                            "
青州古城,2020/8/27,4.0,"青州古城09 年入选＂中国历史文化名街＂至今仍保留着许多明清的古街道
古建筑青砖灰瓦，红栏白墙.青砖铺地，透露出浓浓的古风雅韵
我们踏上青石板街道.感受到古城带给我们的韵味，古迹就是青州悠长历史的缩影"
航旺科兹莫,2020/8/26,4,值得推荐，
M33****184,2020/8/26,5,古城
青州古城,2020/8/26,5.0,"青州古城景区是免费开放的，游客都是可以伴着亲友们自由出入，随意游览的，是不收取门票的喔，是不是挺有吸引力的。真的是一个休闲旅游的好去处。古城的正门名叫阜财门，楼层修建的可是很壮观的，亲自去了就能体会到了。相信我，当你真的站在门前，定会不由得赞叹一声，好壮观。古城内，有座名叫偶园的园林，这偶园说白了，就是原先衡王府的后花园儿，有五百多年的历史，随着时间流逝，到了清代康熙年间，被当时的文化殿的大学士冯溥所得，所以它有名为“冯家花园”，后来也是冯溥告老还乡的家。到时候，跟朋友去游玩的时候，你就可以和他说，咱去老冯家花园逛逛，毕竟能逛逛名人的后花园，应该也是别有一番风味的。
                            
	                            
		                            "
