Scenery,Time,Score,comment
崂山,2020/7/15,1分 不佳,坑坑坑…大家千万不要买上下索道，因为根据天气，可能随时关闭索道，我今天就遇到了，而且山上真的没什么看的，全是林间小路，好多设施居然还在建设，150的门票加90的索道…真的是坑死你不偿命
崂山,2020/7/14,4分 满意,门票是类似通票的，崂山的三条游览线都是一张门票，有效期两天，而对大多数人来说，一天基本只能去1～2个景点，那买这个两天的通票就有点浪费了，有点捆绑销售的意思。崂山的景色还是很不错的，巨峰线景区班车坐了大概20分钟，下来换缆车大概坐了15分钟，下了缆车大概半个多小时登顶，山顶水汽很重，烟雾缭绕的
崂山,2020/7/13,5分 超棒,去过两次景色特别棒！值得拥有的
崂山,2020/7/13,4分 满意,值得一去，面对大海，空气清新，夏季凉爽舒适，带着小朋友一起爬山，边走边看风景全家人都很开心
崂山,2020/7/12,5分 超棒,景色不错，值得推荐，有趣好玩，体验很好，
崂山,2020/7/11,5分 超棒,"青岛是个山、海、城相互交融的城市，有着华北地区最美丽的海滨风景带，这其中的山就是指的崂山。崂山山海结合，景区面积大，有7大景区，其中流清、太清、棋盘石、仰口在一条线上，还有巨峰、北九水、华楼，一日游的话只能选择性游览。

推荐南线（流清-仰口）和巨峰，南线是景区开发最早的，绝大多数游客游览线，旅行团的必游线，乘104、106、113、304等路公交在崂山沙子口下车可到，公交耗时时间较长，门票90元景区内有旅游大巴，首先到崂山著名道观太清宫。

巨峰是崂山主峰，看日出的最佳地，门票80元，在南线大河东景区买票后，大巴会送你到检票口，可选择索道或步行上山，索道票价80元，步行要1个多小时。

青岛，一个集万种风情于一身的海滨城市，这里处处红瓦绿树，碧海蓝天，穿行于一幢幢充满异域风情的老建筑之间，你会忘记时光的存在。青岛游览一般要安排3天左右才能尽兴，推荐去崂山、八大关、栈桥、极地海洋世界、金沙滩、奥帆中心及五四广场。除崂山和金沙滩有点偏之外，其他景点相距都不远，且周围有很多小景点可顺道游览。"
崂山,2020/7/11,5分 超棒,挺好的，爬山
崂山,2020/7/10,5分 超棒,体验很好，
崂山,2020/7/10,4分 满意,崂山的景色很多，仰口景区有山有海，海天一色
崂山,2020/7/10,1分 不佳,由于是自驾出游，经景区工作人员同意，就自行驾车从仰口进入了，本来非常开心，过了流清后出了流清卡点。准备返回的时候，竟然不让进了（说是规定？要是规定为啥仰口可以进呢）没办法，又围绕崂山兜了一大圈到仰口入住酒店。一下心情不好了。。这管理呔差。体验不佳，
崂山,2020/7/9,5分 超棒,体验很好，景色不错，有趣好玩，
崂山,2020/7/9,5分 超棒,前天下午去的，很遗憾没爬到顶呢
崂山,2020/7/9,5分 超棒,景区的管理非常有秩序，自驾到了景区停车场，需要乘坐景区的中巴车到景区各个景点，崂山是中国大陆沿海最高的山峰，景色宜人，赞。
崂山,2020/7/9,5分 超棒,景色美丽一边爬山一边看海玩一圈还是有点累的！
崂山,2020/7/9,5分 超棒,崂山位于青岛东部，东、南两面濒临黄海，是我国道教名山之一。崂山的道教宫观、日出与云海，都极富盛名，充满了神秘的宗教色彩。
崂山,2020/7/7,5分 超棒,崂山东，南两面濒临黄海，是我国道教名山之一
崂山,2020/7/7,5分 超棒,青岛崂山是青岛的唯一的，五A级景区。也是非常有名的海上第一仙山。景区里面非常的不错呢。有专门的进山大巴买了票之后是可以免费乘坐的。也是分为很多个景区的。
崂山,2020/7/7,5分 超棒,值得推荐，景色不错，体验很好，有趣好玩，
崂山,2020/7/7,5分 超棒,体验很好，
崂山,2020/7/7,1分 不佳,济南自驾到的青岛 先别说景区咋样   栈桥没停车场  路边没法停车 倒是游艇 摩托艇老板很积极的带领你停车 原因你懂的。   崂山景区不让游客开车进 附近村民可以开车进  你说气人不 总体很垃圾 不怎么样 没五星级这么高的评价
崂山,2020/7/6,5分 超棒,青岛崂山是青岛的5A景区，也是特别有名的海上第一仙山。每年来这里的游客不计其数。崂山也是道教的发源地。分为很多个景区的。如果来玩的话，可以买通票，比较方便一点。
崂山,2020/7/5,5分 超棒,方便 快捷
崂山,2020/7/4,5分 超棒,体验很好，值得推荐，景色不错，
崂山,2020/7/4,5分 超棒,"石头很好看

体验很好，"
崂山,2020/7/4,5分 超棒,有趣好玩，值得推荐，景色不错，
崂山,2020/7/3,5分 超棒,坐了往返索道  主要体力不好   上山真的好累呀  不过山顶看到海还是不错的
崂山,2020/7/3,4分 满意,雨季水还能多点，什么瀑布的还有水，就是爬山。去的时候因为风大关了一部分，没啥趣味性
崂山,2020/7/2,5分 超棒,海上仙山崂山景区值得一去，面对大海，空气清新，夏季凉爽舒适，带着小朋友一起爬山，边走边看风景全家人都很开心，这个夏天的旅行真的很美好
崂山,2020/7/2,5分 超棒,有趣好玩，景色不错，爬山高度刚刚好，适合各种年龄段，沿海最高山峰，值得推荐。
崂山,2020/7/2,4分 满意,到青岛玩耍，山还是要爬一下的。崂山景区果真是风景如画，冬天去确实有点冷，好在爬着爬着就热了。延着木头栈道走，微微的海风吹过来，整个人神清气爽。不仅锻炼了身体，也舒展了身心。下山回住宿的地方，还赶上了村民赶集，好不热闹。所以说多出门转一转，体会一下不同地方的风土人情还是很长见识的～
崂山,2020/7/1,5分 超棒,环境幽雅，空气清新，登高望远别有一番滋味
崂山,2020/6/30,5分 超棒,景色宜人，空气清新，整体感觉还满意
崂山,2020/6/30,4分 满意,非常漂亮的旅游景点，山清水秀，风景秀丽，这里空气清新自然。
崂山,2020/6/30,5分 超棒,大美崂山 风景秀丽，气候宜人。
崂山,2020/6/29,5分 超棒,体验很好，不错不错。
崂山,2020/6/29,5分 超棒,山东有很多著名的旅游景点，崂山就是其中之一，很多游客不远万里慕名而来，在此打卡拍照留恋，大家都来看看吧！
崂山,2020/6/29,5分 超棒,景色不错，有趣好玩，体验很好，值得推荐，
崂山,2020/6/28,5分 超棒,值得推荐，分三个景区，我们订的是巨石峰的索道，然后我们直接跑到了仰口，客服和导游说两者距离40公里，一天玩不完，我们一上午爬完了仰口，坐车客运中心，去巨石峰坐缆车，坐完就下来，刚刚好
崂山,2020/6/28,5分 超棒,上山的时候步行上的，没有什么景点可浏览，单纯的爬山，比较乏味，索道终点再往前就比较好了，去的时候赶上下小雨，发现很多奇特的美景，是晴天来时比不上的景色
崂山,2020/6/28,4分 满意,"崂山，位于青岛东部，有“海上第一名山”的美称，最高峰为海拔1133米的巨峰，以雄伟、壮观、奇特、秀丽成为著名的道教名山。
? ? 崂山有三个景区：“仰口”是山海结合景观，坡势相对较缓；“太清”以道观寺庙为多；“巨峰”主峰所在，山势陡峭险峻。目前三票是通联的，全部都去来不及，可根据自己的身体条件和喜好而择。
我们是14点半到达大河东入口的，换乘景区巴士，再坐缆车走“巨峰”线。缆车到站后还得攀登个把小时，我们边攀登、边赏景、边拍摄。天气时有变化，忽然山壑中飘来一阵薄雾，很快向山顶漫延，游客一阵惊呼，仙气来了，纷纷拿出各自的家伙拍摄。
正当我们觉得能见度越来越差，攀登无趣时，不经意间薄雾渐渐散了。不一会儿，第二波薄雾像轻纱飘来了，我们不客气地抓紧时间派出了“小灰机”景色不错，值得推荐，体验很好，。
真是“海上仙山”啊，这样腾云驾雾、***的条件是可遇不可求的，太幸运了！
这样一兴奋折腾已近16点半了，广播中反复传来缆车将要停运，请游客们抓紧时间下山登车的通知。天色渐晚，天气恐有变，我们也无心恋战，收拾完家什原路返回了。"
崂山,2020/6/28,5分 超棒,景色不错，体验很好，有趣好玩，值得推荐，
崂山,2020/6/28,5分 超棒,体验很好，有趣好玩，值得推荐，景色不错，
崂山,2020/6/28,5分 超棒,景色不错，光太清观就够逛一上午的了景色不错，
崂山,2020/6/28,5分 超棒,巨峰不错，仰口一般
崂山,2020/6/27,5分 超棒,风景很漂亮值得一去
崂山,2020/6/27,4分 满意,我去的好像是仰口，但是感觉路太偏了，又坐地铁，然后又坐汽车，有点远呀，这里的话，感觉没什么很特别的东西，就山顶能看到海景挺好的，还有就是有一个山洞，挺好玩的，不过胖的不建议进去
崂山,2020/6/27,4分 满意,山东青岛的崂山风景区是个不错的地方
崂山,2020/6/26,5分 超棒,非常喜欢的一次旅行 还想带家人来一次
崂山,2020/6/26,4分 满意,这次旅行有两个问题，第一个是疫情期间，室内场馆都不开放，然后这个产品没有明显的提醒，导致了一定程度的浪费；另一点，从索道上站走到上清宫，其实已经向下山的方向走了接近一半的距离，而这个产品的索道票是往返的，如果我再走回去坐索道的话是很不划算的，所以我就放弃了下行的索道票，直接走下去了。
崂山,2020/6/25,5分 超棒,崂山海上仙山，有山有海风景独树一帜，和泰山、黄山、九华山等名山各有千秋，美食啤酒大海沙滩，让人心情放松，舒缓压力的好去处。
崂山,2020/6/25,5分 超棒,值得一去的好地方
崂山,2020/6/24,4分 满意,崂山风景区位于青岛市郊，开车过去还是很方便的。崂山的石头非常有特色，山上还有瀑布，也是北方的一处道教名山，里面有关道教的建筑很多，非常喜欢。
崂山,2020/6/23,5分 超棒,山好陡，上下一起2个半小时差不多，很好
崂山,2020/6/23,1分 不佳,突然想起来崂山之行心情顿时就不好了 买了四张票用了两张结果显示四张都用了( ‘-ω?? ) 打电话告诉我没法处理 想想就难过
崂山,2020/6/21,4分 满意,值得推荐，有趣好玩，景色不错，
崂山,2020/6/21,5分 超棒,景色不错，体验很好，值得推荐，有趣好玩，
崂山,2020/6/21,5分 超棒,非常便利，全程直接刷身份证即可，只是疫情期间，有些景点没有开放
崂山,2020/6/21,4分 满意,崂山风景区范围广，仰口景区比太清更值得一游，徒步上下约二个半小时，索道上山的话其实还要走三分之一路程。太清景区的瑶琳仙境不错，在一个茶摊边上，走进去看到的景色最好，上清和山顶感觉反而就是体验登山了。崂山的风景有点世外仙山的意思，云雾缭绕之下感受更好。值得推荐，
崂山,2020/6/18,5分 超棒,景色不错，有趣好玩，
崂山,2020/6/17,5分 超棒,小时候看的动画片，《崂山道士》印象非常深刻。 山不在高，有仙则名，这句话是崂山的具体体现。 在大海之滨有着这样的小山上面的古建筑和自然的风光相结合，挺美挺有意思的。
崂山,2020/6/17,5分 超棒,青岛崂山，蓬莱仙岛，海天一色，绿树成荫，蓝天白云净土，旅游好地方！
崂山,2020/6/16,5分 超棒,从太清景区入口进，做旅游车到每个景点会停，慢慢玩，玩好就可以再上车继续到下一个景点，我去的时候刚巧遇到雾天，海面看起来很仙，上山时山顶有太阳，海里的雾气往上飘就像是天然的空调，很舒服！在山上下来后到渔村看看，渔村真的很美，可以到村里的采茶场参观，然后回到渔村牌匾处坐公交到仰口景区，我去到比较晚没有赶上截止时间上山，随后到海边走走，就回市区啦。建议早上早点出发，或者是直接住在崂山的民宿，崂山的民宿真的很美，因个人行程原因没能体验一把，留些小遗憾，期待下次的旅行
